	SP1	GMEB1	ETV3	YY1	ETS1	ZBTB33	NRF1	USF2	STAT1..STAT2	ATF1	IRF1	ZFX	HSF1	ELF1	RUNX2	BACH1..MAFK	ZNF143	SREBF1	MAFF	FOS..JUN	RUNX1	FOXP1	GABPA	GATA3	KLF5	SREBF2	NFKB1	SRF	NR3C1	MTF1	EWSR1..FLI1	BCL6	RXRA	STAT6	ZEB1	JUN	NFATC2	GFI1	RFX1	SP4	POU2F2	USF1	ZNF354C	REST	CTCF	THAP1	ZBTB7B	ARID5A	TBP	FOXK1	AHR..ARNT	BSX	CEBPZ	CREB3	DBX2	DMRT3	EBF1	EPAS1	FOXO4	FUBP1	GSX1	HLTF	HMBOX1	HMGA1	HMX2	HOXA2	HOXA3	HOXD10	HOXD9	IKZF1	IRF3	IRF6	LHX9	MAFK	MEOX2	MITF	MYC	NFIX	NFYB	NKX2.5	NR1I2	OSR2	OVOL1	PLAG1	POU2F1	PPARA	RHOXF1	SOX10	SOX13	SOX15	SPIB	TBX19	TBX2	Peak_Counts	Peak_Length	Expression
1	0.999999998913	0.994382580593	0.999999562519	0.999999999994	0.999993984861	0.99999999791	0.999999984463	0.999999999796	0.999999999993	0.999999908433	0.999999999979	0.999999979141	0.999999999995	0.999999999997	0.99996515787	0.999999999654	1	0.999999929229	0.999981116522	0.999810167399	0.999670281636	0.999999988967	0.999999990922	0.999999946601	0.999999999489	0.999999896056	1	1	0.999999998972	0.999999999974	1	0.999999966017	1	0.999999999994	0.999999997208	1	0.999885042685	0.999990270733	0.999999999997	1	0.999999999745	0.999999999997	0.99868981925	1	0.99999999999	0.999625674833	0.999999999818	0.999999478949	0.999972807514	0.999999998928	0.999849567148	0.993781531744	0.999998759867	0.999999999997	0.99932478234	0.999970668806	0.999999999771	0.999837355731	0.999999963524	0.999995905772	0.995797478438	0.990504657356	0.999981197765	0.999563052148	0.999969561405	0.997450731031	0.987881141724	0.999999767505	0.999984319926	0.998839910759	0.999999992422	0.999999995974	0.993865368324	0.999973223058	0.997492474267	0.9999753339	0.99999999984	0.99915399377	0.999999999621	0.998807928615	0.999992984241	0.999997260308	0.997160674758	0.999997510093	0.999999918508	0.99999976437	0.999968806948	0.991035399822	0.999999158518	0.990450384697	0.998654023504	1	0.999994577564	0.154616582909	0.00720915593402	0
2	1	1.0000135869	1.00000172011	1.00000000212	1.00000743684	1.00000000002	1.00000000004	1.00104771678	1.00000000001	1.00021659632	1	1.0000001612	1	1.00000000005	1.00000000193	1.00000000003	1	1.00000006643	1.00000132837	1.00018730846	1.00010806719	1.00000014203	1.00000005785	1.00000012707	1.00000000276	1.00000028161	1	1	1	1.00000000001	1	1.00000000618	1	1.00000008415	1	1	1.00018431238	1.00001223101	1	1	1.00000000094	1.00001772823	1.00050880124	1	1	1.00017884154	1	1.00000244281	1.00000158847	1.00000231505	1.00013723267	1.0000026222	1.00000049115	1.00000010429	1.00000466159	1.00000003331	1.00000000064	1.00000254756	1.00033646731	1.00002333508	1.00022187124	1.04801584465	1.00000345947	1.00186427181	1.00000001269	1.00001727826	1.00280525463	1.00000007969	1.00000903833	1.00044000076	1.00000002957	1.0000000166	1.00000575105	1.00000160819	1.00004762798	1.00014561217	1.00227098526	1.00011750949	1.00000000008	1.0004485085	1.00000010469	1.00000000106	1.00055869359	1.00000000003	1.00000255839	1.00000018029	1.00000005473	1.00166618492	1.0000003435	1.00141610936	1.00039303154	1	1.00000183239	2.41080001829	29.7303086006	0
3	0.999989348016	0.999230450197	0.999995748482	0.99999999968	0.999997174097	0.999999999769	0.999999908554	0.999999926904	0.999999988451	0.999999865803	0.999999971217	0.99999995033	0.999999999998	0.999999999971	0.999951767116	0.999999999181	1	0.999980185629	0.99999967838	0.997847551792	0.998714646821	0.99999140807	0.99999967936	0.999999816669	0.999592969842	0.999978996162	1	1	0.999999999905	0.999999999969	1	0.999971029931	0.999999999935	0.999906526728	0.99999976864	0.999996736122	0.998390663183	0.99973365214	0.999994077586	0.999999999687	0.999997609102	0.999999833445	0.984331237643	1	0.999999999996	0.996835061201	0.999999999925	0.999894285287	0.999955771825	0.999999552932	0.999373326568	0.99980687707	0.999997173421	0.999999994943	0.999980566542	0.999970418397	0.999999991572	0.999933458216	0.998604264188	0.999840819716	0.997989966038	0.934251536186	0.999199822808	0.995594650949	0.999999252948	0.999627168485	0.978429098062	0.999965709817	0.999952871015	0.999233872538	0.999995195769	0.99992881297	0.999796387845	0.999999636979	0.998585487372	0.999635207659	0.999936572558	0.995985929027	0.999999999892	0.996083956184	0.999330678616	0.999999451552	0.994626950908	0.999999035291	0.999997132337	0.99973291174	0.988787696853	0.987884303696	0.999995068259	0.986770881036	0.996021077921	0.999999999996	0.999978107249	0.0387311555915	0.00163062105416	0
4	0.999999611624	0.997873660838	0.999999734332	0.999999999864	0.99999999823	0.999999999981	1	0.999999999542	0.999999999619	0.99999938022	0.999999999995	0.999999996326	1	0.999999999997	0.999999223479	0.999999988097	1	0.99995852219	0.999999914863	0.999493629004	0.999889426755	0.999998969836	0.999999998932	0.999999930945	0.999999805333	0.999980186329	1	1	1	1	1	0.999963662862	1	0.999999988257	0.999999998003	0.999999999479	0.998692687339	0.999836650479	0.999999999959	0.999999999999	0.99999788328	0.999999999948	0.994530930003	1	0.999999999997	0.999666081217	0.99999997767	0.999992198864	0.999988938942	0.999999996575	0.999809987852	0.999422727826	0.999999607117	0.99999922749	0.999991529531	0.999991465173	0.999999996652	0.999855880795	0.999028809638	0.999976745211	0.998918379325	0.970417152312	0.999680584977	0.99635256554	0.99999999416	0.998608343831	0.99037395166	0.999970071047	0.999903561418	0.999201360592	0.999999875384	0.999999924933	0.999793709075	0.999999977858	0.996259373621	0.999984953142	0.999999994931	0.999748831336	0.999999999994	0.998903585152	0.999997361752	0.99999866968	0.998692804351	0.999999999699	0.999432260664	0.999999762011	0.994877464301	0.994959326808	0.999996139986	0.994352489746	0.999751468837	1	0.999993001429	0.207436821311	0.0109959529316	0
5	0.999999979882	0.99964926524	0.999999154	0.999999999949	0.999999718895	0.999999999984	0.99999999955	0.999972766811	0.999999996094	0.999999681068	0.999999999487	0.999989814246	1	0.999999999896	0.999999571764	0.999999904527	1	0.999974105546	0.999998845616	0.99759571318	0.999929273262	0.998297806696	0.999999998055	0.999999936332	0.999963953559	0.999989226058	0.999999999993	1	1	0.999999983905	1	0.999999991504	1	0.999990583005	0.999999801701	0.999999999723	0.999417543479	0.999990204552	0.999999996218	1	0.999999999676	0.999994444382	0.997423738502	1	0.999999999903	0.999026778142	0.999999979608	0.999936168769	0.999987113186	0.999999197475	0.999788457745	0.999954600464	0.999995127177	0.999999998209	0.999975618118	0.999939831379	0.999995020059	0.999884377218	0.990528993163	0.999965112263	0.998527492536	0.876038327681	0.999986866848	0.998624815794	0.999999993762	0.999948625992	0.986634958953	0.999910781819	0.999830860935	0.999681887141	0.999999884984	0.999999807292	0.999899479534	0.99999882124	0.999888174908	0.999860203082	0.999999995083	0.999582237204	0.999999983935	0.9955781718	0.999999531348	0.999955203751	0.999423561904	0.999999341326	0.98912379321	0.999998491122	0.992013155038	0.99626105472	0.999930562046	0.998189037794	0.99937206731	0.999999999969	0.999665516944	0.127786869657	0.00708926453568	0
6	0.999999997654	0.995819986661	0.999995237221	0.99999999999	0.999999222083	0.999999999711	0.999999999603	0.999991654124	0.999999999997	0.999999832669	1	0.999994169085	1	1	0.999999728234	0.999999999997	1	0.999997656026	0.999999999961	0.999913533608	0.999996297376	0.999999046735	0.999999226467	0.999999999997	0.999999999831	0.999997594641	1	1	1	0.999999999935	1	0.99999998584	1	0.999999999893	0.999988728187	0.999999998213	0.999050886658	0.999879269041	0.999999999672	0.999999999998	1	0.999998899834	0.995824111946	1	0.99999999893	0.999738668386	0.999998989593	0.999995163584	0.999993773652	0.999999230975	0.999844497826	0.999141707294	0.999998975929	0.999999949729	0.999976323032	0.999999939599	0.999999999244	0.999986922308	0.999967028985	0.999931683701	0.997209818073	0.984164489925	0.999983099239	0.999694018002	0.999999726399	0.998616713832	0.991542494853	0.999896600232	0.999974655591	0.999844713244	0.999999928495	0.999999889883	0.999418505318	0.999999999988	0.99469988751	0.999601989092	0.999999992933	0.999694854416	0.999999999998	0.999351575497	0.999963704411	0.999999975148	0.998999182383	0.999999986543	0.999999977208	0.999998551993	0.998985400802	0.996435440903	0.99999345403	0.995462161989	0.994291617495	0.999999999999	0.999999156767	0.127360974074	0.00611227189097	0
7	1.00006784074	1.00003145271	1.00000239132	1.00000001129	1.00001924568	1.00000000005	1.00000000042	1.00000000001	1.00000000219	1.00000001662	1	1.00000005182	1	1	1.00000046291	1.00000000022	1	1.00006774836	1.00000051972	1.00012353344	1.00004077047	1.00000049186	1.00000082355	1.00000001055	1.00960981407	1.00018273984	1	1	1.00000000034	1.00000000125	1	1.00000918909	1	1.00000000579	1.00000005007	1	1.00592415423	1.00004917868	1.0000000021	1.00000000574	1.00000000114	1	1.00851072585	1	1.00000000062	1.00094386243	1.00000000963	1.00004323011	1.00001012637	1.00000041148	1.00018411689	1.00147474829	1.00000051629	1.00000000001	1.00043092181	1.00000078015	1.00000000863	1.00017520765	1.00000090486	1.00000182331	1.00145518802	1.01387788565	1.00001756026	1.00059975304	1.00000002543	1.00022394584	1.00857431298	1.00000093381	1.00001835102	1.01463076506	1.00000482702	1.00000002041	1.00024559707	1.00000000612	1.00102278211	1.00001653927	1.00000018947	1.00246926326	1.00000000562	1.00333442912	1.00000176667	1.00000173686	1.00243292433	1.00000004836	1.00000148532	1.00000053212	1.00167816834	1.00161566338	1.00000065622	1.00068140991	1.00243250484	1	1.00000033785	14.7748961657	312.207111684	1
8	0.999999998432	0.999914074836	0.999999865517	0.999999999186	0.999999998812	0.999999781508	0.999989675604	0.998978895073	0.999999999989	0.99999924317	1	0.999999421424	1	0.999999999987	0.999998514536	0.999999757277	1	0.99999661416	0.999999194448	0.991784094496	0.999803810727	0.999999931122	0.999999999669	0.999999999997	0.99999999321	0.999998750913	1	0.999999999973	1	0.999999994452	1	0.999999933088	0.999999999997	0.999999999652	0.99999999927	0.999999998878	0.997502392216	0.999851466255	0.999999904976	1	0.999999976766	0.9999386035	0.992128548004	1	0.999999999894	0.999795943217	0.999999999979	0.998478901232	0.999999693968	0.999999918388	0.999772746579	0.999853988108	0.999990598476	0.999999997256	0.999993174588	0.999999551184	0.999999997479	0.999476960135	0.999863184796	0.999983905495	0.999268544937	0.951500627596	0.999972709844	0.999723206168	0.999999904678	0.999893231998	0.989811103087	0.999999235302	0.999985866287	0.998698490417	0.999999469418	0.999999784988	0.999958844203	0.999999877879	0.999776204419	0.999579439111	0.990194246195	0.997142470976	0.999999992424	0.998456667136	0.999999507056	0.999991545545	0.993238550557	0.999999180818	0.999995661247	0.999997932067	0.993444680114	0.999450345087	0.999999592415	0.998904533726	0.999713486627	0.999999999993	0.999997990977	0.0822360978409	0.00399929191471	0
9	0.999242827488	0.999920988345	0.999999996627	0.999999999911	0.999999935852	0.999999999968	0.999999789272	0.999999999781	0.999999999901	0.999990334669	1	0.999993458248	0.999999992483	1	0.999999780969	0.999999996234	1	0.999999991052	0.999999999997	0.999962581792	0.999998346123	1	0.999999998828	1	0.999993250209	0.999999984173	1	1	1	1	1	0.999999999983	1	0.999999999999	0.999999936035	1	0.999991054556	0.999991455332	1	0.999999615004	0.999999999998	0.999999999994	0.999495556924	1	0.999999999081	0.992855123247	0.999999999959	0.999999960932	0.999877756223	0.999999999991	0.999953387977	0.999994294247	0.999999984754	0.999999999819	0.999999984185	0.99999999957	0.999999999999	0.999955279255	0.999999999741	0.999994336971	0.999972659035	0.977967912314	0.999999955276	0.999984897924	0.999999999988	0.999987620584	0.998532907331	0.999999991067	0.999999405996	0.999434699414	0.999999981972	0.999999971684	0.9999995539	0.999999999999	0.99999037966	0.999955488381	0.999999922074	0.997103267703	1	0.999791503024	0.999994202128	0.999999978247	0.999950599137	0.999992870315	0.999999999165	0.999997394607	0.99499571926	0.999006202343	0.99999998738	0.99957320797	0.999951011738	1	0.999999982459	0.175239869333	0.00875717355226	0
10	0.999992185477	0.999779159959	0.999999481508	0.999999809284	0.999999972315	0.999983325658	0.999999999815	0.999306522383	0.999999996184	0.996841929941	0.999999995227	0.999999949521	1	0.999999999985	0.999990556313	0.999999959229	1	0.999975845209	0.999928933664	0.999071539013	0.999972963675	0.999996214482	0.999999674416	0.999999969899	0.999933557564	0.999977255057	0.999999999983	1	1	0.999999998113	1	0.999999989659	0.999999999992	0.999999999856	0.999999975768	0.99999998829	0.999548625622	0.999314980947	0.999999999835	0.99999997987	0.999999999968	0.999846751827	0.992444296455	0.999999999997	0.999999999988	0.99915526477	0.999998086709	0.99998943019	0.999985736682	0.999999943825	0.99636544719	0.998526831164	0.999998995582	0.999999998312	0.99995701338	0.999999918286	0.999999991007	0.99928522851	0.997507156185	0.999719260988	0.997227065671	0.95480650857	0.999993693267	0.996371799021	0.999999992165	0.997695303694	0.980517928046	0.999926150629	0.999956401578	0.99568924669	0.999999866697	0.999999461056	0.999670065604	0.999963554761	0.995260977685	0.998981206588	0.999991849628	0.999388755658	0.999999999997	0.998920387031	0.99995575912	0.999992679887	0.998760334494	0.999999108497	0.999997004868	0.999863561511	0.998750891734	0.994029349055	0.999994436604	0.991124431701	0.999686522595	1	0.999981865291	0.142628941669	0.0071703770892	0
